,CPU Name,Platform Name,Single-core Score,Multi-core Score
10306,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,928,2142
10307,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,926,1766
10308,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,1008,1870
10309,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,1003,1735
10310,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,972,1944
10311,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,992,1757
10312,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,959,1964
10313,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,969,1791
10314,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,798,1718
10315,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,1018,2075
10316,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,702,1493
10317,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,895,1743
10318,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,874,1589
10319,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,564,1293
10320,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,815,1446
10321,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,989,1958
10322,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,947,1707
10323,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,839,1577
10324,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,819,1548
10325,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,955,1726
10326,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,616,1363
10327,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,988,1785
10328,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,1007,1697
10329,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,970,1942
10330,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,763,1897
10331,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,894,1597
10332,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,787,1379
10333,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,716,1204
10334,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,811,1963
10335,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,616,1307
10336,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,726,1626
10337,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,649,1214
10338,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,965,1989
10339,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,773,1535
10340,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,561,1330
10341,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,645,1231
10342,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,882,1857
10343,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,549,1385
10344,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,958,1708
10345,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,975,1971
10346,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,981,1981
10347,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,997,1849
10348,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,951,1798
10349,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,890,1599
10350,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,813,1641
10351,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,648,1363
10352,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,918,1864
10353,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,591,1339
10354,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,787,1780
10355,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,1044,2013
10356,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,933,1735
10357,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,925,1624
10358,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,755,1561
10359,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,872,1689
10360,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,842,1715
10361,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,884,1407
10362,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,826,1703
10363,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,1013,1953
10364,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,1031,1963
10365,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,1035,1907
10366,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,1005,1917
10367,AMD Ryzen 3 3250U 2600 MHz (2 cores),Linux,1077,2099
10368,AMD Ryzen 3 3250U 2600 MHz (2 cores),Linux,1061,2064
10369,AMD Ryzen 3 3250U 2600 MHz (2 cores),Linux,296,429
10370,AMD Ryzen 3 3250U 2600 MHz (2 cores),Linux,293,407
10371,AMD Ryzen 3 3250U 2600 MHz (2 cores),Linux,287,410
10372,AMD Ryzen 3 3250U 2600 MHz (2 cores),Linux,436,685
10373,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,1004,1838
10374,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,662,1444
10375,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,884,1675
10376,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,964,1800
10377,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,975,1874
10378,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,997,1902
10379,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,1006,1847
10380,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,1031,1909
10381,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,544,1196
10382,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,541,1571
10383,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,900,1458
10384,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,1061,2090
10385,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,816,1644
10386,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,941,1646
10387,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,785,1644
10388,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,811,1786
10389,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,875,1705
10390,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,978,2112
10391,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,932,1521
10392,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,894,1684
10393,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,853,1448
10394,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,943,1838
10395,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,365,1158
10396,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,905,1716
10397,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,987,1721
10398,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,618,1377
10399,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,901,1765
10400,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,930,1851
10401,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,782,1305
10402,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,871,1799
10403,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,904,1795
10404,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,924,1698
10405,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,990,1743
10406,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,996,2007
10407,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,717,1129
10408,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,962,1910
10409,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,774,1178
10410,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,815,1624
10411,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,797,1503
10412,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,735,1495
10413,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,898,989
10414,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,808,1545
10415,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,868,1784
10416,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,945,1950
10417,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,695,1343
10418,AMD Ryzen 3 3250U 2600 MHz (2 cores),Linux,540,1175
10419,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,913,1918
10420,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,769,1100
10421,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,973,1551
10422,AMD Ryzen 3 3250U 2600 MHz (2 cores),Linux,786,1441
10423,AMD Ryzen 3 3250U 2600 MHz (2 cores),Linux,794,1453
10424,AMD Ryzen 3 3250U 2600 MHz (2 cores),Linux,756,1406
10425,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,557,1650
10426,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,916,1676
10427,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,832,1800
10428,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,991,1806
10429,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,717,1887
10430,AMD Ryzen 3 3250U 2600 MHz (2 cores),Linux,693,1419
10431,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,713,754
10432,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,612,1447
10433,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,760,1287
10434,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,933,1940
10435,AMD Ryzen 3 3250U 2600 MHz (2 cores),Linux,691,1353
10436,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,732,1344
10437,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,951,1753
10438,AMD Ryzen 3 3250U 2600 MHz (2 cores),Linux,601,1030
10439,AMD Ryzen 3 3250U 2600 MHz (2 cores),Linux,536,836
10440,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,660,1417
10441,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,531,1073
10442,AMD Ryzen 3 3250U 2600 MHz (2 cores),Linux,659,1438
10443,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,611,1231
10444,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,529,1285
10445,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,798,1754
10446,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,941,1241
10447,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,644,1287
10448,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,606,1257
10449,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,863,1516
10450,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,977,1716
10451,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,650,1386
10452,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,697,1602
10453,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,925,1339
10454,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,740,1426
10455,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,990,1731
10456,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,783,1740
10457,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,886,1787
10458,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,1016,1894
10459,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,948,1944
10460,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,1002,1892
10461,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,535,1020
10462,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,770,1251
10463,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,555,1339
10464,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,916,1589
10465,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,353,755
10466,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,839,1157
10467,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,969,1898
10468,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,598,1005
10469,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,862,1869
10470,AMD Ryzen 3 3250U 2600 MHz (2 cores),Linux,568,1189
10471,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,594,1118
10472,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,614,1288
10473,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,934,1814
10474,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,965,1910
10475,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,743,1779
10476,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,904,1785
10477,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,895,1913
10478,AMD Ryzen 3 3250U 2600 MHz (2 cores),Linux,718,1332
10479,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,900,1719
10480,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,866,1570
10481,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,908,1796
10482,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,977,1877
10483,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,933,1737
10484,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,476,679
10485,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,869,1664
10486,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,908,1526
10487,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,993,1830
10488,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,508,1720
10489,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,484,1680
10490,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,596,1096
10491,AMD Ryzen 3 3250U 2600 MHz (2 cores),Linux,968,1751
10492,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,783,1695
10493,AMD Ryzen 3 3250U 2600 MHz (2 cores),Linux,1011,1915
10494,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,908,1906
10495,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,913,1886
10496,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,953,1634
10497,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,867,1684
10498,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,609,1073
10499,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,761,1636
10500,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,730,1526
10501,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,554,1276
10502,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,841,1636
10503,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,800,1538
10504,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,867,1554
10505,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,815,1358
10506,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,607,1331
10507,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,962,1843
10508,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,926,1858
10509,AMD Ryzen 3 3250U 2600 MHz (2 cores),Windows,492,1562
10510,AMD Ryzen 5 5600H 4280 MHz (6 cores),Linux,1581,4755
10511,AMD Ryzen 5 5600H 4280 MHz (6 cores),Linux,1607,5165
10512,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1536,5219
10513,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1861,6877
10514,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1441,4108
10515,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1846,5905
10516,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,874,4654
10517,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1799,4694
10518,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1718,6912
10519,AMD Ryzen 5 5600H 4280 MHz (6 cores),Linux,1502,5490
10520,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1122,4213
10521,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1486,6659
10522,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1794,6825
10523,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1831,6478
10524,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1141,4752
10525,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1911,7106
10526,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1786,6600
10527,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1039,5705
10528,AMD Ryzen 5 5600H 4280 MHz (6 cores),Linux,1906,8077
10529,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1751,7060
10530,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1882,3172
10531,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1878,6716
10532,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1870,7360
10533,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1813,5307
10534,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1888,7822
10535,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1632,6128
10536,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1793,5498
10537,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1712,7191
10538,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1747,6501
10539,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1759,7499
10540,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1883,7538
10541,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1805,5074
10542,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1592,5146
10543,AMD Ryzen 5 5600H 4279 MHz (6 cores),Linux,1898,5694
10544,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1173,5020
10545,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1863,7319
10546,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1795,5644
10547,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1037,1728
10548,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1580,7229
10549,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1872,6821
10550,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1881,7928
10551,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1758,6979
10552,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1181,4464
10553,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1714,6725
10554,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1785,5781
10555,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1658,4315
10556,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1634,6223
10557,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1820,7331
10558,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1671,4164
10559,AMD Ryzen 5 5600H 4280 MHz (6 cores),Linux,1623,3896
10560,AMD Ryzen 5 5600H 4280 MHz (6 cores),Linux,1713,4401
10561,AMD Ryzen 5 5600H 4280 MHz (6 cores),Linux,1741,3878
10562,AMD Ryzen 5 5600H 4280 MHz (6 cores),Linux,1783,4047
10563,AMD Ryzen 5 5600H 4280 MHz (6 cores),Linux,1802,4030
10564,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1722,6761
10565,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1829,7434
10566,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1509,6336
10567,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1762,7090
10568,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1671,5890
10569,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1604,5977
10570,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1649,4194
10571,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1885,7472
10572,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1423,5283
10573,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1306,4496
10574,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1302,5586
10575,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1813,5545
10576,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1794,5190
10577,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1833,6937
10578,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1187,4537
10579,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,791,4075
10580,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1528,5344
10581,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1703,6362
10582,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1509,5285
10583,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1308,4350
10584,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1683,5091
10585,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1820,7792
10586,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1877,7535
10587,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1724,5615
10588,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1176,4839
10589,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,836,3819
10590,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,782,3787
10591,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1816,6808
10592,AMD Ryzen 5 5600H 4280 MHz (6 cores),Linux,1796,7346
10593,AMD Ryzen 5 5600H 4280 MHz (6 cores),Linux,1847,7262
10594,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1168,4448
10595,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1881,7637
10596,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1814,6829
10597,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,768,4225
10598,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1838,7582
10599,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1761,6951
10600,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1625,5052
10601,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1867,7474
10602,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1171,4681
10603,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1754,4636
10604,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1133,4295
10605,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,798,3837
10606,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1874,7939
10607,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1785,7269
10608,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1187,4755
10609,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1164,4378
10610,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1854,7245
10611,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,777,3520
10612,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1849,6817
10613,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1800,7234
10614,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1756,7599
10615,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1637,4585
10616,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,989,3271
10617,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,714,3679
10618,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1620,6189
10619,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1464,4452
10620,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1868,6983
10621,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1863,6636
10622,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1854,7228
10623,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1543,4973
10624,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1823,7384
10625,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1773,7246
10626,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,822,3649
10627,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1623,3902
10628,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1802,7259
10629,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1121,3808
10630,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1162,5074
10631,AMD Ryzen 5 5600H 3301 MHz (4 cores),Windows,1647,4446
10632,AMD Ryzen 5 5600H 3301 MHz (4 cores),Windows,1684,4260
10633,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1806,6829
10634,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1842,5590
10635,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1888,6999
10636,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1849,6696
10637,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1821,7146
10638,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1787,5385
10639,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1637,6483
10640,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1815,7305
10641,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1717,4338
10642,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1438,4495
10643,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1824,7181
10644,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1816,7617
10645,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1894,7851
10646,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1890,7885
10647,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1492,6688
10648,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1757,6870
10649,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1853,6823
10650,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1851,7496
10651,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1852,7464
10652,AMD Ryzen 5 5600H 3301 MHz (3 cores),Windows,1658,4555
10653,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1713,6335
10654,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1526,4530
10655,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1849,8150
10656,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1735,5285
10657,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1599,5366
10658,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1088,2898
10659,AMD Ryzen 5 5600H 3301 MHz (6 cores),Windows,1798,5651
