,CPU Name,Platform Name,Single-core Score,Multi-core Score,quarry
18446,AMD Ryzen 7 5800H 4463 MHz (8 cores),Linux,1964,6139,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+7-5800H+
18447,AMD Ryzen 7 5800H 4463 MHz (8 cores),Linux,1923,6249,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+7-5800H+
18448,AMD Ryzen 7 5800H 4463 MHz (8 cores),Linux,1929,5785,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+7-5800H+
18449,AMD Ryzen 7 5800H 3201 MHz (8 cores),Windows,1990,6991,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+7-5800H+
18450,AMD Ryzen 7 5800H 4463 MHz (8 cores),Linux,2108,8047,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+7-5800H+
18451,AMD Ryzen 7 5800H 3201 MHz (8 cores),Windows,1950,7278,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+7-5800H+
18452,AMD Ryzen 7 5800H 3201 MHz (8 cores),Windows,1905,7025,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+7-5800H+
18453,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1482,6831,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+7535HS+
18454,AMD Ryzen 5 7535HS 4603 MHz (6 cores),Linux,2087,8873,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+7535HS+
18455,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1584,5806,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+7535HS+
18456,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,94,366,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+7535HS+
18457,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1569,7493,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+7535HS+
18458,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1570,5717,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+7535HS+
18459,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1979,8333,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+7535HS+
18460,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1531,7103,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+7535HS+
18461,AMD Ryzen 5 7535HS 4603 MHz (6 cores),Linux,2131,9115,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+7535HS+
18462,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,2026,8676,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+7535HS+
18463,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,2003,8169,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+7535HS+
18464,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,2044,8921,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+7535HS+
18465,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1854,8298,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+7535HS+
18466,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,2034,8919,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+7535HS+
18467,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,2036,8499,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+7535HS+
18468,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,2001,8722,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+7535HS+
18469,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1995,8689,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+7535HS+
18470,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,2021,8719,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+7535HS+
18471,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1972,8800,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+7535HS+
18472,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1890,6527,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+7535HS+
18473,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1991,8170,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+7535HS+
18474,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1974,8548,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+7535HS+
18475,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1917,7124,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+7535HS+
18476,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1059,4644,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+7535HS+
18477,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1946,7403,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+7535HS+
18478,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1969,7425,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+7535HS+
18479,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1930,7297,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+7535HS+
18480,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1371,5330,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+7535HS+
18481,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,2049,8938,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+7535HS+
18482,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1987,8284,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+7535HS+
18483,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,2033,8911,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+7535HS+
18484,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,2028,8645,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+7535HS+
18485,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1908,7443,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+7535HS+
18486,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1625,5932,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+7535HS+
18487,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1615,5924,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+7535HS+
18488,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,2006,7666,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+7535HS+
18489,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1972,8469,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+7535HS+
18490,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1614,5925,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+7535HS+
18491,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1624,4147,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+7535HS+
18492,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1932,8768,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+7535HS+
18493,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1827,7120,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+7535HS+
18494,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1916,7365,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+7535HS+
18495,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1999,8601,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+7535HS+
18496,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1924,8281,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+7535HS+
18497,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,2020,8706,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+7535HS+
18498,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1501,6981,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+7535HS+
18499,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1120,5413,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+7535HS+
18500,AMD Ryzen 5 7535HS 4603 MHz (6 cores),Linux,1968,8028,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+7535HS+
18501,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,582,4161,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+7535HS+
18502,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1052,5132,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+7535HS+
18503,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1541,7106,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+7535HS+
18504,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1902,8270,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+7535HS+
18505,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1080,5349,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+7535HS+
18506,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1941,8530,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+7535HS+
18507,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1972,8410,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+7535HS+
18508,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1948,6823,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+7535HS+
18509,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1899,7761,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+7535HS+
18510,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1451,6951,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+7535HS+
18511,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1897,6576,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+7535HS+
18512,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1989,8657,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+7535HS+
18513,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1500,6575,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+7535HS+
18514,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,2011,8626,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+7535HS+
18515,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,2028,8709,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+7535HS+
18516,AMD Ryzen 5 7535HS 3301 MHz (6 cores),Windows,1492,6984,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+7535HS+
