,index,brand,Model,Price,Rating,processor_brand,processor_tier,num_cores,num_threads,ram_memory,primary_storage_type,primary_storage_capacity,secondary_storage_type,secondary_storage_capacity,gpu_brand,gpu_type,is_touch_screen,display_size,resolution_width,resolution_height,OS,year_of_warranty,quarry,urls_quarry,num_pages
622,634,acer,Acer Aspire 5 2023 A515-58M Gaming Laptop (13th Gen Core i7/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graphic),75499,59,intel,core i7,10,12,8,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,Acer 13th Gen Core i7 ,https://browser.geekbench.com/search?q=Acer+13th+Gen+Core+i7+,14
623,635,hp,HP Chromebook x360 14a-ca0505TU Laptop (Intel Celeron N4120/ 4GB/ 64GB eMMC/ Chrome OS),25990,44,intel,celeron,4,4,4,HDD,64,No secondary storage,0,intel,integrated,True,14.0,1366,768,chrome,1,HP Intel Celeron N4120 ,https://browser.geekbench.com/search?q=HP+Intel+Celeron+N4120+,4
624,636,asus,Asus Vivobook Pro 15 M6500QC-LK742WS Laptop (Ryzen 7 5800H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),76600,72,amd,ryzen 7,8,16,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,Asus Ryzen 7 5800H ,https://browser.geekbench.com/search?q=Asus+Ryzen+7+5800H+,19
625,637,hp,HP ZBook Firefly 16 G9 2023 Workstation PC Laptop (12th Gen Core i5/ 16GB/ 1TB SSD/ Win11/ 4GB Graphics),126800,69,intel,core i5,10,12,16,SSD,1024,No secondary storage,0,nvidia,dedicated,False,16.0,1920,1200,windows,1,HP 12th Gen Core i5 ,https://browser.geekbench.com/search?q=HP+12th+Gen+Core+i5+,23
626,638,fujitsu,Fujitsu UH-X 4ZR1L12856 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),99990,73,intel,core i7,12,16,16,SSD,512,No secondary storage,0,intel,integrated,False,14.0,1920,1200,windows,2,Fujitsu 13th Gen Core i7 ,https://browser.geekbench.com/search?q=Fujitsu+13th+Gen+Core+i7+,2
627,639,hp,HP 2023 ZBook Firefly 16 G9 WUXGA Workstation Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 4GB Graphics),133269,69,intel,core i7,10,12,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,16.0,1920,1200,windows,1,HP 12th Gen Core i7 ,https://browser.geekbench.com/search?q=HP+12th+Gen+Core+i7+,13
628,640,acer,Acer Aspire Lite AL15-51 2023 Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11),41990,64,intel,core i5,4,8,16,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,Acer 11th Gen Core i5 ,https://browser.geekbench.com/search?q=Acer+11th+Gen+Core+i5+,1
629,641,hp,HP 15s-fq3073TU Laptop Intel Pentium Silver N6000/ 8GB/ 512GB SSD/ Win11 Home),32990,46,intel,pentium,4,4,8,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1366,768,windows,1,HP N6000 ,https://browser.geekbench.com/search?q=HP+N6000+,2
630,642,hp,HP ZBook Firefly 16 G9 2023 Workstation Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graphics),120449,67,intel,core i5,10,12,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,16.0,1920,1200,windows,1,HP 12th Gen Core i5 ,https://browser.geekbench.com/search?q=HP+12th+Gen+Core+i5+,23
631,643,asus,Asus ROG Zephyrus G14 GA402NJ-L8094WS Gaming Laptop (AMD Ryzen 7 7735HS/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),129990,71,amd,ryzen 7,8,16,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,14.0,2560,1600,windows,1,Asus AMD Ryzen 7 7735HS ,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+7+7735HS+,30
632,644,lg,LG UltraPC 16 16U70R-G.AH56A2 Laptop (AMD Ryzen5-7530U/ 16GB/ 512GB SSD/ Win11),78299,72,amd,ryzen 5,6,12,16,SSD,512,No secondary storage,0,amd,integrated,True,16.0,1920,1200,windows,1,LG AMD Ryzen5-7530U ,https://browser.geekbench.com/search?q=LG+AMD+Ryzen5-7530U+,0
633,645,hp,HP ZBook Studio G9 16 WUXGA Workstation Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),230060,80,intel,core i7,14,20,16,SSD,1024,No secondary storage,0,nvidia,dedicated,False,16.0,1920,1200,windows,1,HP 12th Gen Core i7 ,https://browser.geekbench.com/search?q=HP+12th+Gen+Core+i7+,13
634,646,lenovo,Lenovo IdeaPad 1 82V6005CIN Laptop (Celeron N4020/ 4GB/ 256GB SSD/ Win11 Home),24190,38,intel,celeron,2,2,4,SSD,256,No secondary storage,0,intel,integrated,False,11.6,1366,768,windows,1,Lenovo Celeron N4020 ,https://browser.geekbench.com/search?q=Lenovo+Celeron+N4020+,6
635,647,lg,LG gram360 16 Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11),152499,78,intel,core i7,12,16,16,SSD,1024,No secondary storage,0,intel,integrated,True,16.0,1600,2560,windows,1,LG 13th Gen Core i7 ,https://browser.geekbench.com/search?q=LG+13th+Gen+Core+i7+,10
636,648,hp,HP Chromebook 15a-nb0002TU Laptop ( Intel Core i3-N305/ 8GB/ 256GB SSD/ Chrome OS),50990,38,intel,core i3,8,8,8,SSD,256,No secondary storage,0,intel,integrated,False,15.6,1366,768,chrome,1,HP  Intel Core i3-N305 ,https://browser.geekbench.com/search?q=HP++Intel+Core+i3-N305+,1
637,649,lg,LG Gram 14 2023 14Z90R-G.CH75A2 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),117899,69,intel,core i7,12,16,16,SSD,512,No secondary storage,0,intel,integrated,False,14.0,1200,1920,windows,1,LG 13th Gen Core i7 ,https://browser.geekbench.com/search?q=LG+13th+Gen+Core+i7+,10
638,650,acer,Acer Nitro 5 AN515-58 UN.QFHSI.026 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),71990,70,intel,core i5,8,12,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,Acer 12th Gen Core i5 ,https://browser.geekbench.com/search?q=Acer+12th+Gen+Core+i5+,4
639,651,asus,Asus Vivobook 15 2023 X1504VA-NJ544WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),63990,65,intel,core i5,10,12,16,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,Asus 13th Gen Core i5 ,https://browser.geekbench.com/search?q=Asus+13th+Gen+Core+i5+,20
640,652,walker,Walker NU14A1 Laptop (Celeron N4020/ 4GB/ 128GB SSD / Win11 Home),15990,37,intel,celeron,2,2,4,SSD,128,No secondary storage,0,intel,integrated,False,14.1,1920,1080,windows,1,Walker Celeron N4020 ,https://browser.geekbench.com/search?q=Walker+Celeron+N4020+,0
641,653,hp,HP 255 G8 6E3Z0PA Laptop (Ryzen 3 3250U/ 8GB/512GB SSD/ Dos),23999,52,amd,ryzen 3,2,4,8,SSD,512,No secondary storage,0,amd,integrated,False,15.6,1366,768,dos,1,HP Ryzen 3 3250U ,https://browser.geekbench.com/search?q=HP+Ryzen+3+3250U+,17
642,654,dell,Dell Inspiron 14 5430 2023 Laptop (13th Gen Core i5/ 8GB/ 1TB SSD/ Win11),65500,60,intel,core i5,10,12,8,SSD,1024,No secondary storage,0,intel,integrated,False,14.0,1920,1200,windows,1,Dell 13th Gen Core i5 ,https://browser.geekbench.com/search?q=Dell+13th+Gen+Core+i5+,18
643,655,dell,Dell Inspiron 2023 14 5430 Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11),73990,63,intel,core i5,10,12,16,SSD,1024,No secondary storage,0,intel,integrated,False,14.0,1920,1200,windows,1,Dell 13th Gen Core i5 ,https://browser.geekbench.com/search?q=Dell+13th+Gen+Core+i5+,18
644,656,hp,HP Omen 16-wd0990TX Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),97999,73,intel,core i5,8,12,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,16.1,2560,1440,windows,1,HP 13th Gen Core i5 ,https://browser.geekbench.com/search?q=HP+13th+Gen+Core+i5+,15
645,657,lenovo,Lenovo S14 Gen 3 82TW001CIH Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),52990,62,intel,core i5,10,12,8,SSD,512,No secondary storage,0,intel,integrated,False,14.0,1920,1080,windows,2,Lenovo 12th Gen Core i5 ,https://browser.geekbench.com/search?q=Lenovo+12th+Gen+Core+i5+,11
646,658,lenovo,Lenovo IdeaPad Gaming 3 15ACH6 82K2022YIN Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),62990,65,amd,ryzen 5,6,12,8,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,Lenovo AMD Ryzen 5 5600H ,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+5600H+,106
647,659,msi,MSI Katana GF66 12UCOK 2023 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),73990,65,intel,core i5,8,12,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,2,MSI 12th Gen Core i5 ,https://browser.geekbench.com/search?q=MSI+12th+Gen+Core+i5+,0
648,660,lenovo,Lenovo ThinkBook 15 21JF002CIN Laptop (AMD Ryzen 3 7330U/ 8 GB/ 512 GB SSD/ DOS),32899,59,amd,ryzen 3,4,8,8,SSD,512,No secondary storage,0,amd,integrated,False,15.6,1920,1080,dos,1,Lenovo AMD Ryzen 3 7330U ,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+3+7330U+,3
649,661,lenovo,Lenovo IdeaPad 1 14IGL7 82V6005EIN Laptop (Celeron Dual Core/ 8GB/ 256GB SSD/ Win11 Home),24990,50,intel,celeron,2,2,8,SSD,256,No secondary storage,0,intel,integrated,False,14.0,1366,768,windows,1,Lenovo Celeron Dual Core ,https://browser.geekbench.com/search?q=Lenovo+Celeron+Dual+Core+,0
650,662,msi,MSI Thin GF63 11SC-1477IN Gaming Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),47990,67,intel,core i5,6,12,8,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,2,MSI 11th Gen Core i5 ,https://browser.geekbench.com/search?q=MSI+11th+Gen+Core+i5+,0
651,663,asus,Asus Vivobook 15 OLED 2023 X1505VAU-LK543WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),73990,60,intel,core i5,10,12,16,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,Asus 13th Gen Core i5 ,https://browser.geekbench.com/search?q=Asus+13th+Gen+Core+i5+,20
652,664,asus,Asus Vivobook 16X 2023 K3605ZU-MB541WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),99990,75,intel,core i5,8,12,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,16.0,1920,1200,windows,1,Asus 12th Gen Core i5 ,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i5+,17
653,665,lenovo,Lenovo IdeaPad Gaming 3 82K101LHIN Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),52990,70,intel,core i5,4,8,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,Lenovo 11th Gen Core i5 ,https://browser.geekbench.com/search?q=Lenovo+11th+Gen+Core+i5+,5
654,666,asus,Asus Vivobook 15 2023 X1504VA-NJ543WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),61990,64,intel,core i5,10,12,16,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,Asus 13th Gen Core i5 ,https://browser.geekbench.com/search?q=Asus+13th+Gen+Core+i5+,20
655,667,lenovo,Lenovo ThinkPad E14 21JRS00T00 Laptop (AMD Ryzen 5 7530U/ 8GB/ 512GB SSD/ Win11 Home),69345,62,amd,ryzen 5,6,12,8,SSD,512,No secondary storage,0,amd,integrated,False,14.0,1920,1200,windows,1,Lenovo AMD Ryzen 5 7530U ,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+5+7530U+,21
656,668,lenovo,Lenovo IdeaPad Slim 3 2023 82X70033IN Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11),44990,58,intel,core i3,5,6,8,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,Lenovo 13th Gen Core i3 ,https://browser.geekbench.com/search?q=Lenovo+13th+Gen+Core+i3+,1
657,669,hp,HP Envy x360 15-fe0028TU Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),96590,66,intel,core i5,10,12,16,SSD,512,No secondary storage,0,intel,integrated,True,15.6,1920,1080,windows,1,HP 13th Gen Core i5 ,https://browser.geekbench.com/search?q=HP+13th+Gen+Core+i5+,15
658,670,hp,HP Envy x360 15-fe0027TU Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),87990,66,intel,core i5,10,12,16,SSD,512,No secondary storage,0,intel,integrated,True,15.6,1920,1080,windows,1,HP 13th Gen Core i5 ,https://browser.geekbench.com/search?q=HP+13th+Gen+Core+i5+,15
